"台帳ID","管理対象ID","名称","棟名","文化財種類","種別1","種別2","国","時代","重文指定年月日","国宝指定年月日","都道府県","所在地","保管施設の名称","所有者名","管理団体又は責任者","緯度","経度","source_query"
"102","2275","姫路城","ニの渡櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83972462000000","134.69413100000000","102-castle"
"102","2276","姫路城","ホの櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83973240000000","134.69429049000000","102-castle"
"102","2273","姫路城","ロの渡櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83975963000000","134.69384313000000","102-castle"
"102","2272","姫路城","イの渡櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83978686000000","134.69374197000000","102-castle"
"102","2328","姫路城","ロの櫓西方土塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83991557000000","134.69291909000000","102-castle"
"102","2327","姫路城","ロの櫓東方土塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83994760000000","134.69317212000000","102-castle"
"102","2288","姫路城","ロの櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19311214","","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83995290000000","134.69304473000000","102-castle"
"102","2271","姫路城イ、ロ、ハ、ニの渡櫓","（ニの渡櫓）","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83935213000000","134.69380324000000","102-castle"
"102","2270","姫路城イ、ロ、ハ、ニの渡櫓","（ハの渡櫓）","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83947914000000","134.69370988000000","102-castle"
"102","2268","姫路城イ、ロ、ハ、ニの渡櫓","（イの渡櫓）","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83948442000000","134.69410047000000","102-castle"
"102","2269","姫路城イ、ロ、ハ、ニの渡櫓","（ロの渡櫓）","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83957265000000","134.69391050000000","102-castle"
"102","2266","姫路城乾小天守","","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83956027000000","134.69370101000000","102-castle"
"102","2264","姫路城大天守","","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83935699000000","134.69399463000000","102-castle"
"102","2265","姫路城西小天守","","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83939249000000","134.69369778000000","102-castle"
"102","2267","姫路城東小天守","","国宝・重要文化財（建造物）","国宝","近世以前／城郭","","桃山","19310119","19510609","兵庫県","兵庫県姫路市本町","","国(文部科学省)","姫路市","34.83956349000000","134.69410756000000","102-castle"
"102","2823","和歌山城岡口門","","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸前期","19570618","","和歌山県","和歌山県和歌山市一番丁3番地の2","","和歌山市","","34.22669835000000","135.17428541000000","102-castle"
"102","1712","二条城","東南隅櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01225655000000","135.75101745000000","102-castle"
"102","1713","二条城","東南隅櫓北方多門塀","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01258094000000","135.75107306000000","102-castle"
"102","1714","二条城","西南隅櫓","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01264536000000","135.74574229000000","102-castle"
"102","1709","二条城","東大手門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸中期","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01287753000000","135.75109160000000","102-castle"
"102","1721","二条城","南中仕切門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01296425000000","135.74766956000000","102-castle"
"102","1719","二条城","桃山門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01313856000000","135.74877789000000","102-castle"
"102","1717","二条城","土蔵（南）（米蔵）","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01332126000000","135.74640831000000","102-castle"
"102","1694","二条城","本丸櫓門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","江戸前期","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01392487000000","135.74854277000000","102-castle"
"102","1715","二条城","土蔵（米蔵）","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01443961000000","135.75031700000000","102-castle"
"102","1718","二条城","鳴子門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01456695000000","135.74887754000000","102-castle"
"102","1711","二条城","西門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01469415000000","135.74587344000000","102-castle"
"102","1716","二条城","土蔵（北）（米蔵）","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01481609000000","135.74657440000000","102-castle"
"102","1720","二条城","北中仕切門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01509291000000","135.74775919000000","102-castle"
"102","1710","二条城","北大手門","国宝・重要文化財（建造物）","重要文化財","近世以前／城郭","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01553759000000","135.75022036000000","102-castle"
"102","1699","二条城","二の丸御殿唐門","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01263642000000","135.75034664000000","102-castle"
"102","1700","二条城","二の丸御殿築地","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01296169000000","135.75063916000000","102-castle"
"102","1708","二条城","二の丸御殿御清所","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01374877000000","135.75018329000000","102-castle"
"102","1697","二条城","本丸御殿御常御殿","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","江戸末期","19440905","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01387198000000","135.74787720000000","102-castle"
"102","1707","二条城","二の丸御殿台所","国宝・重要文化財（建造物）","重要文化財","近世以前／住宅","","桃山","19391028","","京都府","京都府京都市中京区二条通堀川西入二条城町","","京都市","","35.01403609000000","135.75020182000000","102-castle"
